# N =    10000
# log10(h) =  -4.0000434273
# Max Error =  -7.0792851152
# Runtime:      0.19238E+04 s
#=====================================================
#   x             v(x)             u(x)       Rel.Err
#=====================================================
  0.1391860814  0.6122079338  0.6122079848 -7.0793035253
  0.1392860714  0.6123564115  0.6123564625 -7.0793035366
  0.1393860614  0.6125046409  0.6125046919 -7.0793035485
  0.1394860514  0.6126526222  0.6126526732 -7.0793035594
  0.1395860414  0.6128003557  0.6128004067 -7.0793035712
  0.1396860314  0.6129478416  0.6129478927 -7.0793035823
  0.1397860214  0.6130950802  0.6130951313 -7.0793035929
  0.1398860114  0.6132420717  0.6132421228 -7.0793036030
  0.1399860014  0.6133888164  0.6133888675 -7.0793036120
  0.1400859914  0.6135353145  0.6135353656 -7.0793036228
  0.1401859814  0.6136815662  0.6136816174 -7.0793036329
  0.1402859714  0.6138275719  0.6138276231 -7.0793036432
  0.1403859614  0.6139733318  0.6139733829 -7.0793036550
  0.1404859514  0.6141188460  0.6141188971 -7.0793036646
  0.1405859414  0.6142641149  0.6142641660 -7.0793036760
  0.1406859314  0.6144091386  0.6144091898 -7.0793036884
  0.1407859214  0.6145539176  0.6145539688 -7.0793036982
  0.1408859114  0.6146984519  0.6146985031 -7.0793037094
  0.1409859014  0.6148427418  0.6148427930 -7.0793037202
  0.1410858914  0.6149867876  0.6149868388 -7.0793037318
  0.1411858814  0.6151305895  0.6151306407 -7.0793037414
  0.1412858714  0.6152741477  0.6152741990 -7.0793037522
  0.1413858614  0.6154174626  0.6154175139 -7.0793037624
  0.1414858514  0.6155605343  0.6155605856 -7.0793037721
  0.1415858414  0.6157033631  0.6157034144 -7.0793037834
  0.1416858314  0.6158459493  0.6158460006 -7.0793037937
  0.1417858214  0.6159882930  0.6159883443 -7.0793038013
  0.1418858114  0.6161303945  0.6161304458 -7.0793038110
  0.1419858014  0.6162722541  0.6162723054 -7.0793038192
  0.1420857914  0.6164138720  0.6164139233 -7.0793038271
  0.1421857814  0.6165552484  0.6165552998 -7.0793038376
  0.1422857714  0.6166963836  0.6166964350 -7.0793038453
  0.1423857614  0.6168372778  0.6168373292 -7.0793038540
  0.1424857514  0.6169779313  0.6169779827 -7.0793038632
  0.1425857414  0.6171183443  0.6171183958 -7.0793038718
  0.1426857314  0.6172585171  0.6172585685 -7.0793038812
  0.1427857214  0.6173984498  0.6173985013 -7.0793038913
  0.1428857114  0.6175381428  0.6175381942 -7.0793039016
  0.1429857014  0.6176775962  0.6176776477 -7.0793039130
  0.1430856914  0.6178168103  0.6178168618 -7.0793039239
  0.1431856814  0.6179557854  0.6179558369 -7.0793039344
  0.1432856714  0.6180945217  0.6180945732 -7.0793039447
  0.1433856614  0.6182330193  0.6182330709 -7.0793039559
  0.1434856514  0.6183712787  0.6183713302 -7.0793039664
  0.1435856414  0.6185092999  0.6185093514 -7.0793039771
  0.1436856314  0.6186470833  0.6186471348 -7.0793039874
  0.1437856214  0.6187846290  0.6187846806 -7.0793039983
  0.1438856114  0.6189219374  0.6189219890 -7.0793040100
  0.1439856014  0.6190590086  0.6190590602 -7.0793040208
  0.1440855914  0.6191958429  0.6191958945 -7.0793040337
  0.1441855814  0.6193324405  0.6193324921 -7.0793040442
  0.1442855714  0.6194688017  0.6194688533 -7.0793040533
  0.1443855614  0.6196049266  0.6196049783 -7.0793040650
  0.1444855514  0.6197408156  0.6197408673 -7.0793040747
  0.1445855414  0.6198764689  0.6198765205 -7.0793040855
  0.1446855314  0.6200118867  0.6200119383 -7.0793040965
  0.1447855214  0.6201470692  0.6201471208 -7.0793041061
  0.1448855114  0.6202820167  0.6202820683 -7.0793041173
  0.1449855014  0.6204167293  0.6204167810 -7.0793041282
  0.1450854915  0.6205512075  0.6205512592 -7.0793041382
  0.1451854815  0.6206854513  0.6206855030 -7.0793041484
  0.1452854715  0.6208194610  0.6208195127 -7.0793041607
  0.1453854615  0.6209532369  0.6209532886 -7.0793041726
  0.1454854515  0.6210867791  0.6210868308 -7.0793041842
  0.1455854415  0.6212200880  0.6212201397 -7.0793041966
  0.1456854315  0.6213531637  0.6213532154 -7.0793042081
  0.1457854215  0.6214860064  0.6214860582 -7.0793042198
  0.1458854115  0.6216186165  0.6216186683 -7.0793042328
  0.1459854015  0.6217509942  0.6217510460 -7.0793042435
  0.1460853915  0.6218831396  0.6218831914 -7.0793042549
  0.1461853815  0.6220150530  0.6220151048 -7.0793042672
  0.1462853715  0.6221467346  0.6221467865 -7.0793042795
  0.1463853615  0.6222781848  0.6222782366 -7.0793042921
  0.1464853515  0.6224094036  0.6224094555 -7.0793043050
  0.1465853415  0.6225403914  0.6225404432 -7.0793043186
  0.1466853315  0.6226711483  0.6226712002 -7.0793043319
  0.1467853215  0.6228016746  0.6228017265 -7.0793043452
  0.1468853115  0.6229319706  0.6229320225 -7.0793043577
  0.1469853015  0.6230620364  0.6230620883 -7.0793043704
  0.1470852915  0.6231918723  0.6231919242 -7.0793043836
  0.1471852815  0.6233214785  0.6233215305 -7.0793043965
  0.1472852715  0.6234508553  0.6234509072 -7.0793044092
  0.1473852615  0.6235800028  0.6235800548 -7.0793044200
  0.1474852515  0.6237089214  0.6237089733 -7.0793044319
  0.1475852415  0.6238376111  0.6238376631 -7.0793044422
  0.1476852315  0.6239660724  0.6239661244 -7.0793044521
  0.1477852215  0.6240943053  0.6240943573 -7.0793044635
  0.1478852115  0.6242223101  0.6242223621 -7.0793044739
  0.1479852015  0.6243500871  0.6243501392 -7.0793044843
  0.1480851915  0.6244776365  0.6244776885 -7.0793044976
  0.1481851815  0.6246049585  0.6246050105 -7.0793045076
  0.1482851715  0.6247320533  0.6247321053 -7.0793045190
  0.1483851615  0.6248589211  0.6248589732 -7.0793045310
  0.1484851515  0.6249855623  0.6249856143 -7.0793045420
  0.1485851415  0.6251119769  0.6251120290 -7.0793045539
  0.1486851315  0.6252381653  0.6252382174 -7.0793045660
  0.1487851215  0.6253641276  0.6253641797 -7.0793045776
  0.1488851115  0.6254898642  0.6254899163 -7.0793045887
  0.1489851015  0.6256153751  0.6256154272 -7.0793046005
  0.1490850915  0.6257406607  0.6257407128 -7.0793046095
  0.1491850815  0.6258657211  0.6258657733 -7.0793046185
  0.1492850715  0.6259905567  0.6259906088 -7.0793046304
  0.1493850615  0.6261151675  0.6261152197 -7.0793046409
  0.1494850515  0.6262395539  0.6262396061 -7.0793046510
  0.1495850415  0.6263637160  0.6263637682 -7.0793046617
  0.1496850315  0.6264876542  0.6264877064 -7.0793046724
  0.1497850215  0.6266113685  0.6266114207 -7.0793046831
  0.1498850115  0.6267348593  0.6267349115 -7.0793046949
  0.1499850015  0.6268581267  0.6268581790 -7.0793047044
  0.1500849915  0.6269811711  0.6269812233 -7.0793047162
  0.1501849815  0.6271039925  0.6271040447 -7.0793047269
  0.1502849715  0.6272265912  0.6272266435 -7.0793047384
  0.1503849615  0.6273489675  0.6273490198 -7.0793047490
  0.1504849515  0.6274711216  0.6274711739 -7.0793047599
  0.1505849415  0.6275930537  0.6275931060 -7.0793047702
  0.1506849315  0.6277147640  0.6277148163 -7.0793047820
  0.1507849215  0.6278362527  0.6278363050 -7.0793047926
  0.1508849115  0.6279575201  0.6279575724 -7.0793048040
  0.1509849015  0.6280785663  0.6280786186 -7.0793048155
  0.1510848915  0.6281993917  0.6281994440 -7.0793048272
  0.1511848815  0.6283199964  0.6283200487 -7.0793048374
  0.1512848715  0.6284403806  0.6284404329 -7.0793048482
  0.1513848615  0.6285605446  0.6285605969 -7.0793048587
  0.1514848515  0.6286804885  0.6286805409 -7.0793048701
  0.1515848415  0.6288002127  0.6288002651 -7.0793048815
  0.1516848315  0.6289197173  0.6289197697 -7.0793048922
  0.1517848215  0.6290390025  0.6290390549 -7.0793049050
  0.1518848115  0.6291580686  0.6291581210 -7.0793049157
  0.1519848015  0.6292769158  0.6292769682 -7.0793049261
  0.1520847915  0.6293955443  0.6293955967 -7.0793049382
  0.1521847815  0.6295139543  0.6295140067 -7.0793049485
  0.1522847715  0.6296321460  0.6296321984 -7.0793049590
  0.1523847615  0.6297501197  0.6297501721 -7.0793049699
  0.1524847515  0.6298678755  0.6298679280 -7.0793049794
  0.1525847415  0.6299854137  0.6299854662 -7.0793049896
  0.1526847315  0.6301027346  0.6301027871 -7.0793049996
  0.1527847215  0.6302198383  0.6302198908 -7.0793050115
  0.1528847115  0.6303367250  0.6303367775 -7.0793050218
  0.1529847015  0.6304533949  0.6304534475 -7.0793050333
  0.1530846915  0.6305698484  0.6305699009 -7.0793050425
  0.1531846815  0.6306860855  0.6306861381 -7.0793050514
  0.1532846715  0.6308021066  0.6308021591 -7.0793050611
  0.1533846615  0.6309179117  0.6309179643 -7.0793050699
  0.1534846515  0.6310335012  0.6310335538 -7.0793050789
  0.1535846415  0.6311488753  0.6311489279 -7.0793050881
  0.1536846315  0.6312640341  0.6312640867 -7.0793050969
  0.1537846215  0.6313789779  0.6313790305 -7.0793051044
  0.1538846115  0.6314937069  0.6314937596 -7.0793051127
  0.1539846015  0.6316082214  0.6316082740 -7.0793051210
  0.1540845915  0.6317225214  0.6317225741 -7.0793051294
  0.1541845815  0.6318366073  0.6318366600 -7.0793051380
  0.1542845715  0.6319504793  0.6319505319 -7.0793051480
  0.1543845615  0.6320641375  0.6320641902 -7.0793051577
  0.1544845515  0.6321775822  0.6321776349 -7.0793051671
  0.1545845415  0.6322908136  0.6322908663 -7.0793051765
  0.1546845315  0.6324038319  0.6324038846 -7.0793051869
  0.1547845215  0.6325166374  0.6325166901 -7.0793051966
  0.1548845115  0.6326292302  0.6326292829 -7.0793052066
  0.1549845015  0.6327416105  0.6327416632 -7.0793052154
  0.1550844916  0.6328537786  0.6328538313 -7.0793052240
  0.1551844816  0.6329657347  0.6329657874 -7.0793052333
  0.1552844716  0.6330774789  0.6330775316 -7.0793052418
  0.1553844616  0.6331890116  0.6331890643 -7.0793052505
  0.1554844516  0.6333003328  0.6333003856 -7.0793052586
  0.1555844416  0.6334114429  0.6334114957 -7.0793052681
  0.1556844316  0.6335223420  0.6335223948 -7.0793052765
  0.1557844216  0.6336330303  0.6336330831 -7.0793052855
  0.1558844116  0.6337435081  0.6337435609 -7.0793052956
  0.1559844016  0.6338537756  0.6338538284 -7.0793053048
  0.1560843916  0.6339638329  0.6339638858 -7.0793053152
  0.1561843816  0.6340736804  0.6340737332 -7.0793053243
  0.1562843716  0.6341833181  0.6341833709 -7.0793053348
  0.1563843616  0.6342927463  0.6342927991 -7.0793053470
  0.1564843516  0.6344019652  0.6344020181 -7.0793053573
  0.1565843416  0.6345109751  0.6345110279 -7.0793053678
  0.1566843316  0.6346197761  0.6346198289 -7.0793053775
  0.1567843216  0.6347283684  0.6347284213 -7.0793053885
  0.1568843116  0.6348367522  0.6348368051 -7.0793053992
  0.1569843016  0.6349449279  0.6349449808 -7.0793054087
  0.1570842916  0.6350528954  0.6350529484 -7.0793054181
  0.1571842816  0.6351606552  0.6351607081 -7.0793054275
  0.1572842716  0.6352682073  0.6352682603 -7.0793054380
  0.1573842616  0.6353755521  0.6353756050 -7.0793054480
  0.1574842516  0.6354826896  0.6354827425 -7.0793054584
  0.1575842416  0.6355896201  0.6355896730 -7.0793054685
  0.1576842316  0.6356963438  0.6356963968 -7.0793054784
  0.1577842216  0.6358028610  0.6358029139 -7.0793054874
  0.1578842116  0.6359091717  0.6359092247 -7.0793054947
  0.1579842016  0.6360152763  0.6360153293 -7.0793055059
  0.1580841916  0.6361211749  0.6361212279 -7.0793055157
  0.1581841816  0.6362268678  0.6362269208 -7.0793055233
  0.1582841716  0.6363323551  0.6363324081 -7.0793055335
  0.1583841616  0.6364376371  0.6364376901 -7.0793055426
  0.1584841516  0.6365427139  0.6365427669 -7.0793055517
  0.1585841416  0.6366475858  0.6366476388 -7.0793055620
  0.1586841316  0.6367522529  0.6367523059 -7.0793055708
  0.1587841216  0.6368567155  0.6368567686 -7.0793055819
  0.1588841116  0.6369609738  0.6369610269 -7.0793055918
  0.1589841016  0.6370650280  0.6370650810 -7.0793056015
  0.1590840916  0.6371688782  0.6371689313 -7.0793056103
  0.1591840816  0.6372725247  0.6372725778 -7.0793056192
  0.1592840716  0.6373759678  0.6373760209 -7.0793056275
  0.1593840616  0.6374792075  0.6374792606 -7.0793056361
  0.1594840516  0.6375822441  0.6375822972 -7.0793056462
  0.1595840416  0.6376850778  0.6376851309 -7.0793056561
  0.1596840316  0.6377877088  0.6377877620 -7.0793056650
  0.1597840216  0.6378901373  0.6378901905 -7.0793056757
  0.1598840116  0.6379923636  0.6379924167 -7.0793056866
  0.1599840016  0.6380943877  0.6380944409 -7.0793056960
  0.1600839916  0.6381962100  0.6381962631 -7.0793057086
  0.1601839816  0.6382978305  0.6382978837 -7.0793057191
  0.1602839716  0.6383992496  0.6383993028 -7.0793057284
  0.1603839616  0.6385004674  0.6385005206 -7.0793057396
  0.1604839516  0.6386014841  0.6386015373 -7.0793057499
  0.1605839416  0.6387022999  0.6387023531 -7.0793057596
  0.1606839316  0.6388029151  0.6388029683 -7.0793057715
  0.1607839216  0.6389033298  0.6389033830 -7.0793057820
  0.1608839116  0.6390035441  0.6390035974 -7.0793057932
  0.1609839016  0.6391035585  0.6391036117 -7.0793058043
  0.1610838916  0.6392033729  0.6392034261 -7.0793058144
  0.1611838816  0.6393029876  0.6393030409 -7.0793058238
  0.1612838716  0.6394024029  0.6394024562 -7.0793058344
  0.1613838616  0.6395016189  0.6395016722 -7.0793058445
  0.1614838516  0.6396006358  0.6396006891 -7.0793058552
  0.1615838416  0.6396994538  0.6396995071 -7.0793058656
  0.1616838316  0.6397980732  0.6397981265 -7.0793058768
  0.1617838216  0.6398964940  0.6398965473 -7.0793058863
  0.1618838116  0.6399947166  0.6399947699 -7.0793058960
  0.1619838016  0.6400927410  0.6400927944 -7.0793059060
  0.1620837916  0.6401905676  0.6401906210 -7.0793059165
  0.1621837816  0.6402881965  0.6402882499 -7.0793059266
  0.1622837716  0.6403856279  0.6403856813 -7.0793059375
  0.1623837616  0.6404828620  0.6404829154 -7.0793059474
  0.1624837516  0.6405798990  0.6405799524 -7.0793059574
  0.1625837416  0.6406767391  0.6406767925 -7.0793059685
  0.1626837316  0.6407733825  0.6407734359 -7.0793059781
  0.1627837216  0.6408698294  0.6408698827 -7.0793059901
  0.1628837116  0.6409660799  0.6409661333 -7.0793060008
  0.1629837016  0.6410621344  0.6410621878 -7.0793060124
  0.1630836916  0.6411579929  0.6411580463 -7.0793060230
  0.1631836816  0.6412536557  0.6412537091 -7.0793060337
  0.1632836716  0.6413491229  0.6413491764 -7.0793060455
  0.1633836616  0.6414443949  0.6414444483 -7.0793060559
  0.1634836516  0.6415394716  0.6415395251 -7.0793060687
  0.1635836416  0.6416343535  0.6416344069 -7.0793060794
  0.1636836316  0.6417290406  0.6417290940 -7.0793060908
  0.1637836216  0.6418235331  0.6418235866 -7.0793061023
  0.1638836116  0.6419178313  0.6419178847 -7.0793061139
  0.1639836016  0.6420119353  0.6420119888 -7.0793061258
  0.1640835916  0.6421058453  0.6421058988 -7.0793061380
  0.1641835816  0.6421995616  0.6421996151 -7.0793061499
  0.1642835716  0.6422930842  0.6422931377 -7.0793061625
  0.1643835616  0.6423864135  0.6423864670 -7.0793061758
  0.1644835516  0.6424795496  0.6424796031 -7.0793061874
  0.1645835416  0.6425724926  0.6425725462 -7.0793062009
  0.1646835316  0.6426652429  0.6426652964 -7.0793062129
  0.1647835216  0.6427578005  0.6427578541 -7.0793062253
  0.1648835116  0.6428501658  0.6428502193 -7.0793062391
  0.1649835016  0.6429423387  0.6429423923 -7.0793062518
  0.1650834917  0.6430343197  0.6430343732 -7.0793062662
  0.1651834817  0.6431261087  0.6431261623 -7.0793062807
  0.1652834717  0.6432177062  0.6432177597 -7.0793062935
  0.1653834617  0.6433091121  0.6433091657 -7.0793063084
  0.1654834517  0.6434003268  0.6434003804 -7.0793063210
  0.1655834417  0.6434913504  0.6434914040 -7.0793063351
  0.1656834317  0.6435821831  0.6435822367 -7.0793063480
  0.1657834217  0.6436728251  0.6436728787 -7.0793063635
  0.1658834117  0.6437632765  0.6437633302 -7.0793063782
  0.1659834017  0.6438535377  0.6438535913 -7.0793063931
  0.1660833917  0.6439436087  0.6439436624 -7.0793064091
  0.1661833817  0.6440334898  0.6440335435 -7.0793064237
  0.1662833717  0.6441231811  0.6441232348 -7.0793064398
  0.1663833617  0.6442126829  0.6442127366 -7.0793064548
  0.1664833517  0.6443019953  0.6443020490 -7.0793064697
  0.1665833417  0.6443911185  0.6443911722 -7.0793064855
  0.1666833317  0.6444800527  0.6444801064 -7.0793064987
  0.1667833217  0.6445687981  0.6445688518 -7.0793065132
  0.1668833117  0.6446573549  0.6446574086 -7.0793065280
  0.1669833017  0.6447457233  0.6447457770 -7.0793065426
  0.1670832917  0.6448339034  0.6448339571 -7.0793065550
  0.1671832817  0.6449218955  0.6449219492 -7.0793065710
  0.1672832717  0.6450096997  0.6450097534 -7.0793065861
  0.1673832617  0.6450973162  0.6450973699 -7.0793066004
  0.1674832517  0.6451847452  0.6451847990 -7.0793066168
  0.1675832417  0.6452719869  0.6452720407 -7.0793066328
  0.1676832317  0.6453590416  0.6453590953 -7.0793066483
  0.1677832217  0.6454459093  0.6454459630 -7.0793066636
  0.1678832117  0.6455325902  0.6455326440 -7.0793066779
  0.1679832017  0.6456190846  0.6456191384 -7.0793066931
  0.1680831917  0.6457053926  0.6457054464 -7.0793067093
  0.1681831817  0.6457915145  0.6457915683 -7.0793067249
  0.1682831717  0.6458774503  0.6458775041 -7.0793067408
  0.1683831617  0.6459632004  0.6459632542 -7.0793067564
  0.1684831517  0.6460487648  0.6460488186 -7.0793067717
  0.1685831417  0.6461341437  0.6461341976 -7.0793067878
  0.1686831317  0.6462193375  0.6462193913 -7.0793068038
  0.1687831217  0.6463043461  0.6463044000 -7.0793068209
  0.1688831117  0.6463891699  0.6463892237 -7.0793068382
  0.1689831017  0.6464738090  0.6464738628 -7.0793068559
  0.1690830917  0.6465582635  0.6465583174 -7.0793068749
  0.1691830817  0.6466425338  0.6466425876 -7.0793068918
  0.1692830717  0.6467266198  0.6467266737 -7.0793069095
  0.1693830617  0.6468105220  0.6468105758 -7.0793069272
  0.1694830517  0.6468942403  0.6468942942 -7.0793069449
  0.1695830417  0.6469777751  0.6469778290 -7.0793069601
  0.1696830317  0.6470611264  0.6470611803 -7.0793069775
  0.1697830217  0.6471442945  0.6471443484 -7.0793069935
  0.1698830117  0.6472272796  0.6472273335 -7.0793070101
  0.1699830017  0.6473100818  0.6473101357 -7.0793070292
  0.1700829917  0.6473927013  0.6473927553 -7.0793070455
  0.1701829817  0.6474751384  0.6474751923 -7.0793070619
  0.1702829717  0.6475573931  0.6475574470 -7.0793070802
  0.1703829617  0.6476394657  0.6476395196 -7.0793070971
  0.1704829517  0.6477213563  0.6477214103 -7.0793071134
  0.1705829417  0.6478030652  0.6478031192 -7.0793071312
  0.1706829317  0.6478845925  0.6478846465 -7.0793071488
  0.1707829217  0.6479659384  0.6479659924 -7.0793071644
  0.1708829117  0.6480471031  0.6480471571 -7.0793071819
  0.1709829017  0.6481280867  0.6481281407 -7.0793071977
  0.1710828917  0.6482088895  0.6482089435 -7.0793072137
  0.1711828817  0.6482895115  0.6482895655 -7.0793072310
  0.1712828717  0.6483699531  0.6483700071 -7.0793072479
  0.1713828617  0.6484502144  0.6484502684 -7.0793072646
  0.1714828517  0.6485302955  0.6485303495 -7.0793072819
  0.1715828417  0.6486101967  0.6486102507 -7.0793072966
  0.1716828317  0.6486899181  0.6486899721 -7.0793073122
  0.1717828217  0.6487694599  0.6487695139 -7.0793073298
  0.1718828117  0.6488488222  0.6488488763 -7.0793073459
  0.1719828017  0.6489280054  0.6489280594 -7.0793073616
  0.1720827917  0.6490070094  0.6490070635 -7.0793073779
  0.1721827817  0.6490858346  0.6490858887 -7.0793073931
  0.1722827717  0.6491644811  0.6491645352 -7.0793074090
  0.1723827617  0.6492429491  0.6492430032 -7.0793074241
  0.1724827517  0.6493212387  0.6493212928 -7.0793074403
  0.1725827417  0.6493993501  0.6493994042 -7.0793074567
  0.1726827317  0.6494772836  0.6494773377 -7.0793074735
  0.1727827217  0.6495550392  0.6495550933 -7.0793074908
  0.1728827117  0.6496326172  0.6496326714 -7.0793075087
  0.1729827017  0.6497100178  0.6497100719 -7.0793075265
  0.1730826917  0.6497872411  0.6497872952 -7.0793075443
  0.1731826817  0.6498642872  0.6498643414 -7.0793075612
  0.1732826717  0.6499411565  0.6499412106 -7.0793075775
  0.1733826617  0.6500178490  0.6500179031 -7.0793075950
  0.1734826517  0.6500943649  0.6500944190 -7.0793076121
  0.1735826417  0.6501707044  0.6501707586 -7.0793076297
  0.1736826317  0.6502468677  0.6502469219 -7.0793076471
  0.1737826217  0.6503228550  0.6503229092 -7.0793076652
  0.1738826117  0.6503986664  0.6503987206 -7.0793076817
  0.1739826017  0.6504743021  0.6504743563 -7.0793077000
  0.1740825917  0.6505497623  0.6505498165 -7.0793077160
  0.1741825817  0.6506250471  0.6506251013 -7.0793077323
  0.1742825717  0.6507001568  0.6507002110 -7.0793077509
  0.1743825617  0.6507750915  0.6507751457 -7.0793077675
  0.1744825517  0.6508498514  0.6508499056 -7.0793077839
  0.1745825417  0.6509244366  0.6509244909 -7.0793078011
  0.1746825317  0.6509988474  0.6509989016 -7.0793078184
  0.1747825217  0.6510730839  0.6510731381 -7.0793078359
  0.1748825117  0.6511471463  0.6511472005 -7.0793078536
  0.1749825017  0.6512210347  0.6512210889 -7.0793078710
  0.1750824918  0.6512947493  0.6512948036 -7.0793078870
  0.1751824818  0.6513682904  0.6513683447 -7.0793079038
  0.1752824718  0.6514416580  0.6514417123 -7.0793079195
  0.1753824618  0.6515148524  0.6515149067 -7.0793079352
  0.1754824518  0.6515878737  0.6515879280 -7.0793079519
  0.1755824418  0.6516607221  0.6516607764 -7.0793079679
  0.1756824318  0.6517333978  0.6517334521 -7.0793079843
  0.1757824218  0.6518059009  0.6518059552 -7.0793080011
  0.1758824118  0.6518782316  0.6518782859 -7.0793080168
  0.1759824018  0.6519503902  0.6519504445 -7.0793080340
  0.1760823918  0.6520223766  0.6520224310 -7.0793080511
  0.1761823818  0.6520941912  0.6520942456 -7.0793080682
  0.1762823718  0.6521658342  0.6521658885 -7.0793080846
  0.1763823618  0.6522373055  0.6522373599 -7.0793081021
  0.1764823518  0.6523086056  0.6523086599 -7.0793081192
  0.1765823418  0.6523797344  0.6523797888 -7.0793081358
  0.1766823318  0.6524506923  0.6524507466 -7.0793081521
  0.1767823218  0.6525214793  0.6525215336 -7.0793081700
  0.1768823118  0.6525920956  0.6525921500 -7.0793081878
  0.1769823018  0.6526625414  0.6526625958 -7.0793082057
  0.1770822918  0.6527328169  0.6527328713 -7.0793082238
  0.1771822818  0.6528029223  0.6528029766 -7.0793082395
  0.1772822718  0.6528728576  0.6528729120 -7.0793082564
  0.1773822618  0.6529426231  0.6529426775 -7.0793082730
  0.1774822518  0.6530122190  0.6530122734 -7.0793082902
  0.1775822418  0.6530816454  0.6530816998 -7.0793083055
  0.1776822318  0.6531509025  0.6531509569 -7.0793083233
  0.1777822218  0.6532199905  0.6532200449 -7.0793083395
  0.1778822118  0.6532889095  0.6532889639 -7.0793083541
  0.1779822018  0.6533576596  0.6533577141 -7.0793083707
  0.1780821918  0.6534262412  0.6534262956 -7.0793083869
  0.1781821818  0.6534946543  0.6534947087 -7.0793084035
  0.1782821718  0.6535628990  0.6535629535 -7.0793084200
  0.1783821618  0.6536309757  0.6536310301 -7.0793084353
  0.1784821518  0.6536988844  0.6536989388 -7.0793084498
  0.1785821418  0.6537666253  0.6537666797 -7.0793084652
  0.1786821318  0.6538341985  0.6538342530 -7.0793084808
  0.1787821218  0.6539016044  0.6539016588 -7.0793084968
  0.1788821118  0.6539688429  0.6539688974 -7.0793085122
  0.1789821018  0.6540359143  0.6540359688 -7.0793085273
  0.1790820918  0.6541028187  0.6541028732 -7.0793085430
  0.1791820818  0.6541695564  0.6541696109 -7.0793085568
  0.1792820718  0.6542361274  0.6542361819 -7.0793085714
  0.1793820618  0.6543025320  0.6543025865 -7.0793085862
  0.1794820518  0.6543687702  0.6543688248 -7.0793086011
  0.1795820418  0.6544348424  0.6544348969 -7.0793086163
  0.1796820318  0.6545007486  0.6545008031 -7.0793086329
  0.1797820218  0.6545664890  0.6545665435 -7.0793086473
  0.1798820118  0.6546320638  0.6546321183 -7.0793086632
  0.1799820018  0.6546974731  0.6546975276 -7.0793086780
  0.1800819918  0.6547627171  0.6547627717 -7.0793086929
  0.1801819818  0.6548277960  0.6548278506 -7.0793087096
  0.1802819718  0.6548927099  0.6548927645 -7.0793087247
  0.1803819618  0.6549574591  0.6549575136 -7.0793087401
  0.1804819518  0.6550220436  0.6550220981 -7.0793087559
  0.1805819418  0.6550864636  0.6550865182 -7.0793087696
  0.1806819318  0.6551507193  0.6551507739 -7.0793087847
  0.1807819218  0.6552148109  0.6552148655 -7.0793087989
  0.1808819118  0.6552787385  0.6552787931 -7.0793088121
  0.1809819018  0.6553425022  0.6553425568 -7.0793088254
  0.1810818918  0.6554061024  0.6554061570 -7.0793088388
  0.1811818818  0.6554695390  0.6554695936 -7.0793088526
  0.1812818718  0.6555328123  0.6555328669 -7.0793088667
  0.1813818618  0.6555959225  0.6555959771 -7.0793088813
  0.1814818518  0.6556588696  0.6556589243 -7.0793088957
  0.1815818418  0.6557216540  0.6557217086 -7.0793089116
  0.1816818318  0.6557842756  0.6557843302 -7.0793089275
  0.1817818218  0.6558467347  0.6558467894 -7.0793089416
  0.1818818118  0.6559090315  0.6559090862 -7.0793089577
  0.1819818018  0.6559711661  0.6559712208 -7.0793089741
  0.1820817918  0.6560331387  0.6560331934 -7.0793089881
  0.1821817818  0.6560949494  0.6560950041 -7.0793090036
  0.1822817718  0.6561565985  0.6561566531 -7.0793090187
  0.1823817618  0.6562180860  0.6562181406 -7.0793090354
  0.1824817518  0.6562794121  0.6562794667 -7.0793090502
  0.1825817418  0.6563405770  0.6563406316 -7.0793090669
  0.1826817318  0.6564015808  0.6564016355 -7.0793090827
  0.1827817218  0.6564624238  0.6564624784 -7.0793090997
  0.1828817118  0.6565231060  0.6565231607 -7.0793091171
  0.1829817018  0.6565836276  0.6565836823 -7.0793091331
  0.1830816918  0.6566439889  0.6566440436 -7.0793091505
  0.1831816818  0.6567041898  0.6567042445 -7.0793091669
  0.1832816718  0.6567642307  0.6567642854 -7.0793091840
  0.1833816618  0.6568241117  0.6568241664 -7.0793092011
  0.1834816518  0.6568838329  0.6568838876 -7.0793092174
  0.1835816418  0.6569433945  0.6569434492 -7.0793092340
  0.1836816318  0.6570027966  0.6570028513 -7.0793092508
  0.1837816218  0.6570620394  0.6570620942 -7.0793092663
  0.1838816118  0.6571211232  0.6571211779 -7.0793092823
  0.1839816018  0.6571800479  0.6571801026 -7.0793092962
  0.1840815918  0.6572388138  0.6572388686 -7.0793093109
  0.1841815818  0.6572974211  0.6572974758 -7.0793093273
  0.1842815718  0.6573558698  0.6573559246 -7.0793093421
  0.1843815618  0.6574141603  0.6574142150 -7.0793093578
  0.1844815518  0.6574722925  0.6574723473 -7.0793093738
  0.1845815418  0.6575302667  0.6575303215 -7.0793093884
  0.1846815318  0.6575880831  0.6575881379 -7.0793094035
  0.1847815218  0.6576457417  0.6576457965 -7.0793094183
  0.1848815118  0.6577032428  0.6577032976 -7.0793094329
  0.1849815018  0.6577605865  0.6577606413 -7.0793094492
  0.1850814919  0.6578177730  0.6578178278 -7.0793094655
  0.1851814819  0.6578748024  0.6578748572 -7.0793094810
  0.1852814719  0.6579316749  0.6579317297 -7.0793094967
  0.1853814619  0.6579883906  0.6579884454 -7.0793095145
